name,grade_scale,price_jpy,price_php,price_sgd,price_usd,price_myr,price_thb,price_idr,stock,release_date,cancellation_deadline,sku,image_url,image_urls,affiliate_url,scraped_at,notes
Mobile Suit Zeta Gundam: Anaheim Logo Patch,Unknown,"¥1,498",565.08,12.07,9.43,37.32,307.69,161784.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR06381-3,https://www.hlj.com/productimages/csp/cspr06381-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr06381-3_0.jpg'],https://www.hlj.com/mobile-suit-zeta-gundam-anaheim-logo-patch-cspr06381-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:01:55+08:00,
Mobile Suit Gundam: Chimera Corps Detachable Patch,Unknown,"¥1,997",753.44,16.09,12.58,49.75,410.18,215676.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR49614-3,https://www.hlj.com/productimages/csp/cspr49614-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr49614-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-chimera-corps-detachable-patch-cspr49614-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:02:02+08:00,
Mobile Suit Gundam: Earth Federation Military Flag,Unknown,"¥3,120",1177.25,25.13,19.65,77.72,640.85,336960.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR56216-3,https://www.hlj.com/productimages/csp/cspr56216-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr56216-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-earth-federation-military-flag-cspr56216-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:02:09+08:00,
Mobile Suit Gundam: Ms Rank Insignia Patches,Unknown,"¥1,498",565.08,12.07,9.43,37.32,307.69,161784.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR28777-3,https://www.hlj.com/productimages/csp/cspr28777-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr28777-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-ms-rank-insignia-patches-cspr28777-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:02:15+08:00,
Mobile Suit Gundam: Zeon Stencil Mark Removable Patch,Unknown,"¥2,247",847.62,18.1,14.15,55.97,461.53,242676.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR06376-3,https://www.hlj.com/productimages/csp/cspr06376-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr06376-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-zeon-stencil-mark-removable-patch-cspr06376-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:02:22+08:00,
Mobile Suit Gundam: Detachable Ms Rank Badge Patch,Unknown,"¥1,997",753.44,16.09,12.58,49.75,410.18,215676.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR49612-3,https://www.hlj.com/productimages/csp/cspr49612-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr49612-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-detachable-ms-rank-badge-patch-cspr49612-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:02:28+08:00,
Mobile Suit Victory Gundam: Shurack Corps Patch,Unknown,"¥1,997",753.44,16.09,12.58,49.75,410.18,215676.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR06385-2,https://www.hlj.com/productimages/csp/cspr06385-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr06385-2_0.jpg'],https://www.hlj.com/mobile-suit-victory-gundam-shurack-corps-patch-cspr06385-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:02:34+08:00,
Mobile Suit Z Gundam: Waverider Removable Patch,Unknown,"¥3,994",1506.88,32.17,25.15,99.49,820.37,431352.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR31154-3,https://www.hlj.com/productimages/csp/cspr31154-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr31154-3_0.jpg'],https://www.hlj.com/mobile-suit-z-gundam-waverider-removable-patch-cspr31154-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:02:41+08:00,
Mobile Suit Gundam: Iron-Blooded Orphans: Gundam Barbatos Lupus Full Graphic T-Shirt / White-Xl,Unknown,"¥7,488",2825.4,60.32,47.16,186.53,1538.04,808704.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR01185-2,https://www.hlj.com/productimages/csp/cspr01185-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr01185-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-iron-blooded-orphans-gundam-barbatos-lupus-full-graphic-t-shirt-white-xl-cspr01185-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:02:48+08:00,
Mobile Suit Gundam: Zeon Functional Tote Bag / Black,Unknown,"¥9,985",3767.21,80.43,62.89,248.73,2050.92,1078380.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR19835-2,https://www.hlj.com/productimages/csp/cspr19835-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr19835-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-zeon-functional-tote-bag-black-cspr19835-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:02:54+08:00,
Mobile Suit Gundam: Earth Federation Forces Neck Strap,Unknown,"¥1,747",659.26,14.07,11.0,43.52,358.83,188676.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR07030-2,https://www.hlj.com/productimages/csp/cspr07030-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr07030-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-earth-federation-forces-neck-strap-cspr07030-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:03:00+08:00,
Mobile Suit Gundam: Zeon Cross Of Merit Patch,Unknown,"¥1,498",565.08,12.07,9.43,37.32,307.69,161784.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR28773-3,https://www.hlj.com/productimages/csp/cspr28773-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr28773-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-zeon-cross-of-merit-patch-cspr28773-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:03:07+08:00,
Mobile Suit Gundam: Zeon Earth Forces Messenger Bag,Unknown,"¥5,242",1977.78,42.22,33.01,130.58,1076.71,566136.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR62412-3,https://www.hlj.com/productimages/csp/cspr62412-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr62412-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-zeon-earth-forces-messenger-bag-cspr62412-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:03:14+08:00,
Mobile Suit Gundam: Sieg Zeon College Ring / S,Unknown,"¥2,621",988.89,21.11,16.51,65.29,538.35,283068.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR12092-2,https://www.hlj.com/productimages/csp/cspr12092-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr12092-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-sieg-zeon-college-ring-s-cspr12092-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:03:20+08:00,
Mobile Suit Gundam Hathaway's Flash: Mufti Flag,Unknown,"¥3,495",1318.52,28.15,22.01,87.06,717.87,377460.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR22918-2,https://www.hlj.com/productimages/csp/cspr22918-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr22918-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-hathaway-s-flash-mufti-flag-cspr22918-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:03:26+08:00,
Mobile Suit Gundam Hathaway's Flash: Mufti Patch,Unknown,"¥1,248",470.9,10.05,7.86,31.09,256.34,134784.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR22043-2,https://www.hlj.com/productimages/csp/cspr22043-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr22043-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-hathaway-s-flash-mufti-patch-cspr22043-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:03:33+08:00,
Mobile Suit Gundam Hathaway's Flash: Mufti Detachable Patch,Unknown,"¥1,747",659.26,14.07,11.0,43.52,358.83,188676.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR22044-3,https://www.hlj.com/productimages/csp/cspr22044-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr22044-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-hathaway-s-flash-mufti-detachable-patch-cspr22044-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:03:42+08:00,
Mobile Suit Zeta Gundam: Anaheim Logo Removable Patch,Unknown,"¥1,997",753.44,16.09,12.58,49.75,410.18,215676.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR06382-3,https://www.hlj.com/productimages/csp/cspr06382-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr06382-3_0.jpg'],https://www.hlj.com/mobile-suit-zeta-gundam-anaheim-logo-removable-patch-cspr06382-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:03:48+08:00,
Mobile Suit Z Gundam: Original Waverider Outdoor Sticker,Unknown,¥874,329.63,7.04,5.5,21.77,179.52,94392.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR30249-4,https://www.hlj.com/productimages/csp/cspr30249-4_0.jpg,['https://www.hlj.com/productimages/csp/cspr30249-4_0.jpg'],https://www.hlj.com/mobile-suit-z-gundam-original-waverider-outdoor-sticker-cspr30249-4?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:03:55+08:00,
"Mobile Suit Gundam Witch Of Mercury: Gundam Co., Ltd. Image Poster Full Color T-Shirt / White-Xl",Unknown,"¥5,242",1977.78,42.22,33.01,130.58,1076.71,566136.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR31904-2,https://www.hlj.com/productimages/csp/cspr31904-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr31904-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-witch-of-mercury-gundam-co-ltd-image-poster-full-color-t-shirt-white-xl-cspr31904-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:04:01+08:00,
Mobile Suit Z Gundam: Anaheim Electronics Neck Strap,Unknown,"¥1,747",659.26,14.07,11.0,43.52,358.83,188676.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR07037-4,https://www.hlj.com/productimages/csp/cspr07037-4_0.jpg,['https://www.hlj.com/productimages/csp/cspr07037-4_0.jpg'],https://www.hlj.com/mobile-suit-z-gundam-anaheim-electronics-neck-strap-cspr07037-4?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:04:07+08:00,
Mobile Suit Zeta Gundam: Anaheim Electronics Cleaning Cloth,Unknown,¥749,282.54,6.03,4.72,18.66,153.84,80892.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR02168-4,https://www.hlj.com/productimages/csp/cspr02168-4_0.jpg,['https://www.hlj.com/productimages/csp/cspr02168-4_0.jpg'],https://www.hlj.com/mobile-suit-zeta-gundam-anaheim-electronics-cleaning-cloth-cspr02168-4?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:04:14+08:00,
Mobile Suit V Gundam: Shurack Squad Detachable Patch,Unknown,"¥2,496",941.8,20.11,15.72,62.18,512.68,269568.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR06386-3,https://www.hlj.com/productimages/csp/cspr06386-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr06386-3_0.jpg'],https://www.hlj.com/mobile-suit-v-gundam-shurack-squad-detachable-patch-cspr06386-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:04:20+08:00,
Mobile Suit Z Gundam: Original Waverider 100Cm Tapestry,Unknown,"¥6,864",2589.95,55.29,43.23,170.98,1409.87,741312.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR30252-2,https://www.hlj.com/productimages/csp/cspr30252-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr30252-2_0.jpg'],https://www.hlj.com/mobile-suit-z-gundam-original-waverider-100cm-tapestry-cspr30252-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:04:26+08:00,
Mobile Suit Gundam G Frame FA 10: 1Box (12pcs),Unknown,"¥10,184",3842.55,82.03,64.14,253.68,2091.79,1099872.0,Aug  Release,2026/08/31,"2026-04-02
Cancellations will not be accepted after this date (Japan Standard Time).",BANF928819,https://www.hlj.com/productimages/ban/banf928819_0.jpg,['https://www.hlj.com/productimages/ban/banf928819_0.jpg'],https://www.hlj.com/mobile-suit-gundam-g-frame-fa-10-1box-12pcs-banf928819?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:04:33+08:00,
Mobile Suit Gundam: Char's Logo T-Shirt / Red-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR56447-2,https://www.hlj.com/productimages/csp/cspr56447-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr56447-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-char-s-logo-t-shirt-red-xl-cspr56447-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:04:40+08:00,
Mobile Suit Gundam: Earth Federation Forces Reel Keychain,Unknown,"¥1,872",706.35,15.08,11.79,46.63,384.51,202176.0,Apr  Release,2026/04/30,"2026-01-31
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR60307-3,https://www.hlj.com/productimages/csp/cspr60307-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr60307-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-earth-federation-forces-reel-keychain-cspr60307-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:04:47+08:00,
Mobile Suit Gundam: Sieg Zeon College Ring / L,Unknown,"¥2,621",988.89,21.11,16.51,65.29,538.35,283068.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR12094-3,https://www.hlj.com/productimages/csp/cspr12094-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr12094-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-sieg-zeon-college-ring-l-cspr12094-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:04:55+08:00,
Mobile Suit Gundam: Principality Army Flag Shield Patch,Unknown,"¥1,248",470.9,10.05,7.86,31.09,256.34,134784.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR44896-2,https://www.hlj.com/productimages/csp/cspr44896-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr44896-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-principality-army-flag-shield-patch-cspr44896-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:05:03+08:00,
Mobile Suit Gundam: Zimmad T-Shirt / Black-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR65566-2,https://www.hlj.com/productimages/csp/cspr65566-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr65566-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-zimmad-t-shirt-black-xl-cspr65566-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:05:12+08:00,
